id,post_id,timestamp,reaction_type,count,rn
3459372,5,2025-01-08 12:00:03.801611,ReactionCustomEmoji(document_id=5832562469821746227),15,1
3459368,5,2025-01-08 12:00:03.799385,ReactionPaid(),2,1
3459385,6,2025-01-08 12:00:03.808865,⚡,2,1
3459382,6,2025-01-08 12:00:03.807571,❤,22,1
3459386,6,2025-01-08 12:00:03.809330,❤‍🔥,2,1
3459381,6,2025-01-08 12:00:03.807105,👍,99,1
3459387,6,2025-01-08 12:00:03.809768,💯,2,1
3459383,6,2025-01-08 12:00:03.807997,🔥,13,1
3459384,6,2025-01-08 12:00:03.808435,ReactionCustomEmoji(document_id=5965313668353626137),9,1
3459380,6,2025-01-08 12:00:03.806619,ReactionPaid(),1,1
3459393,7,2025-01-08 12:00:03.813304,🤩,2,1
3459394,7,2025-01-08 12:00:03.813739,⚡,1,1
3459389,7,2025-01-08 12:00:03.811537,❤,29,1
3459395,7,2025-01-08 12:00:03.814173,🏆,1,1
3459390,7,2025-01-08 12:00:03.811967,👍,12,1
3459391,7,2025-01-08 12:00:03.812414,🔥,7,1
3459392,7,2025-01-08 12:00:03.812863,ReactionCustomEmoji(document_id=5965442594681918706),4,1
3459388,7,2025-01-08 12:00:03.811017,ReactionPaid(),1,1
3459404,8,2025-01-08 12:00:03.819487,⚡,2,1
3459399,8,2025-01-08 12:00:03.817201,❤,13,1
3459405,8,2025-01-08 12:00:03.819926,❤‍🔥,2,1
3459402,8,2025-01-08 12:00:03.818615,🏆,3,1
3459406,8,2025-01-08 12:00:03.820360,🐳,2,1
3459397,8,2025-01-08 12:00:03.815910,👍,125,1
3459401,8,2025-01-08 12:00:03.818141,💯,4,1
3459398,8,2025-01-08 12:00:03.816357,🔥,29,1
3459403,8,2025-01-08 12:00:03.819040,🦄,3,1
3459407,8,2025-01-08 12:00:03.820838,🆒,2,1
3459400,8,2025-01-08 12:00:03.817686,ReactionCustomEmoji(document_id=5965442594681918706),5,1
3459396,8,2025-01-08 12:00:03.815467,ReactionPaid(),1,1
3459412,9,2025-01-08 12:00:03.823935,❤,4,1
3459415,9,2025-01-08 12:00:03.825270,🏆,1,1
3459411,9,2025-01-08 12:00:03.823482,👍,6,1
3459413,9,2025-01-08 12:00:03.824366,👏,1,1
3459414,9,2025-01-08 12:00:03.824831,💯,1,1
3459410,9,2025-01-08 12:00:03.823007,🔥,13,1
3459416,9,2025-01-08 12:00:03.825717,🆒,1,1
3459409,9,2025-01-08 12:00:03.822572,ReactionCustomEmoji(document_id=5458376419253952849),65,1
3459408,9,2025-01-08 12:00:03.822093,ReactionPaid(),3,1
3459418,10,2025-01-08 12:00:03.827250,❤,42,1
3459422,10,2025-01-08 12:00:03.829092,❤‍🔥,1,1
3459423,10,2025-01-08 12:00:03.829552,🏆,1,1
3459419,10,2025-01-08 12:00:03.827734,👍,22,1
3459420,10,2025-01-08 12:00:03.828195,🔥,20,1
3459424,10,2025-01-08 12:00:03.830008,🦄,1,1
3459421,10,2025-01-08 12:00:03.828646,🆒,2,1
3459417,10,2025-01-08 12:00:03.826791,ReactionPaid(),2,1
3459431,11,2025-01-08 12:00:03.833711,🤩,2,1
3459430,11,2025-01-08 12:00:03.833253,⚡,3,1
3459428,11,2025-01-08 12:00:03.832358,❤,14,1
3459429,11,2025-01-08 12:00:03.832813,❤‍🔥,5,1
3459432,11,2025-01-08 12:00:03.834130,🏆,2,1
3459426,11,2025-01-08 12:00:03.831469,👍,51,1
3459427,11,2025-01-08 12:00:03.831897,🔥,23,1
3459433,11,2025-01-08 12:00:03.834601,😍,1,1
3459434,11,2025-01-08 12:00:03.835025,🆒,1,1
3459425,11,2025-01-08 12:00:03.831025,ReactionPaid(),1,1
3459440,12,2025-01-08 12:00:03.838581,⚡,4,1
3459436,12,2025-01-08 12:00:03.836767,❤,128,1
3459444,12,2025-01-08 12:00:03.840363,❤‍🔥,1,1
3459443,12,2025-01-08 12:00:03.839900,🏆,3,1
3459438,12,2025-01-08 12:00:03.837681,👍,25,1
3459441,12,2025-01-08 12:00:03.839000,👏,3,1
3459442,12,2025-01-08 12:00:03.839441,💯,3,1
3459437,12,2025-01-08 12:00:03.837214,🔥,75,1
3459445,12,2025-01-08 12:00:03.840823,🦄,1,1
3459439,12,2025-01-08 12:00:03.838100,ReactionCustomEmoji(document_id=5965181645353914328),14,1
3459435,12,2025-01-08 12:00:03.836308,ReactionPaid(),17,1
3459447,13,2025-01-08 12:00:03.842354,❤,34,1
3459450,13,2025-01-08 12:00:03.843695,🏆,4,1
3459448,13,2025-01-08 12:00:03.842811,👍,15,1
3459449,13,2025-01-08 12:00:03.843234,🔥,6,1
3459446,13,2025-01-08 12:00:03.841904,ReactionPaid(),1,1
3459458,14,2025-01-08 12:00:03.848150,🤩,1,1
3459455,14,2025-01-08 12:00:03.846798,⚡,3,1
3459454,14,2025-01-08 12:00:03.846331,❤,13,1
3459459,14,2025-01-08 12:00:03.848608,🏆,1,1
3459456,14,2025-01-08 12:00:03.847228,👍,2,1
3459453,14,2025-01-08 12:00:03.845887,👏,17,1
3459452,14,2025-01-08 12:00:03.845460,🔥,122,1
3459460,14,2025-01-08 12:00:03.849040,🦄,1,1
3459457,14,2025-01-08 12:00:03.847683,ReactionCustomEmoji(document_id=5386399458932038755),2,1
3459451,14,2025-01-08 12:00:03.844989,ReactionPaid(),1,1
3459462,15,2025-01-08 12:00:03.850860,❤,38,1
3459463,15,2025-01-08 12:00:03.851304,👍,22,1
3459464,15,2025-01-08 12:00:03.851755,🔥,17,1
3459465,15,2025-01-08 12:00:03.852225,ReactionCustomEmoji(document_id=5384105916331202592),3,1
3459461,15,2025-01-08 12:00:03.850381,ReactionPaid(),1,1
3459471,16,2025-01-08 12:00:03.855602,🤩,6,1
3459473,16,2025-01-08 12:00:03.856519,⚡,2,1
3459468,16,2025-01-08 12:00:03.854284,❤,13,1
3459475,16,2025-01-08 12:00:03.857604,🎉,2,1
3459476,16,2025-01-08 12:00:03.858074,🐳,1,1
3459469,16,2025-01-08 12:00:03.854732,👍,12,1
3459474,16,2025-01-08 12:00:03.856990,👏,2,1
3459467,16,2025-01-08 12:00:03.853839,🔥,60,1
3459477,16,2025-01-08 12:00:03.858549,🦄,1,1
3459472,16,2025-01-08 12:00:03.856051,🆒,3,1
3459470,16,2025-01-08 12:00:03.855156,ReactionCustomEmoji(document_id=5965442594681918706),8,1
3459466,16,2025-01-08 12:00:03.853387,ReactionPaid(),1,1
3459481,17,2025-01-08 12:00:03.861053,❤,22,1
3459482,17,2025-01-08 12:00:03.861477,❤‍🔥,10,1
3459483,17,2025-01-08 12:00:03.861926,🎉,10,1
3459484,17,2025-01-08 12:00:03.862349,🏆,6,1
3459480,17,2025-01-08 12:00:03.860615,👍,29,1
3459486,17,2025-01-08 12:00:03.863241,👏,4,1
3459485,17,2025-01-08 12:00:03.862790,🔥,5,1
3459479,17,2025-01-08 12:00:03.860168,ReactionCustomEmoji(document_id=5431776939465516694),133,1
3459478,17,2025-01-08 12:00:03.859702,ReactionPaid(),2,1
3459492,18,2025-01-08 12:00:03.867784,🤩,2,1
3459489,18,2025-01-08 12:00:03.865361,❤,8,1
3459493,18,2025-01-08 12:00:03.868252,🎉,1,1
3459494,18,2025-01-08 12:00:03.868768,🏆,1,1
3459490,18,2025-01-08 12:00:03.866861,👍,6,1
3459491,18,2025-01-08 12:00:03.867337,👏,3,1
3459488,18,2025-01-08 12:00:03.864930,ReactionCustomEmoji(document_id=5431776939465516694),18,1
3459487,18,2025-01-08 12:00:03.864459,ReactionPaid(),3,1
3459499,19,2025-01-08 12:00:03.871695,⚡,1,1
3459498,19,2025-01-08 12:00:03.871252,❤,10,1
3459500,19,2025-01-08 12:00:03.872137,❤‍🔥,1,1
3459501,19,2025-01-08 12:00:03.872594,🏆,1,1
3459496,19,2025-01-08 12:00:03.870358,👍,57,1
3459497,19,2025-01-08 12:00:03.870821,🔥,17,1
3459502,19,2025-01-08 12:00:03.873035,ReactionCustomEmoji(document_id=5375452661036358740),1,1
3459495,19,2025-01-08 12:00:03.869891,ReactionPaid(),3,1
3459504,20,2025-01-08 12:00:03.874635,🤩,2,1
3459503,20,2025-01-08 12:00:03.874109,👍,10,1
3459505,20,2025-01-08 12:00:03.875070,ReactionCustomEmoji(document_id=5375452661036358740),2,1
3459512,21,2025-01-08 12:00:03.879387,⚡,1,1
3459508,21,2025-01-08 12:00:03.877599,❤,6,1
3459513,21,2025-01-08 12:00:03.879838,🏆,1,1
3459507,21,2025-01-08 12:00:03.877116,👍,25,1
3459510,21,2025-01-08 12:00:03.878490,👏,2,1
3459509,21,2025-01-08 12:00:03.878043,🔥,2,1
3459511,21,2025-01-08 12:00:03.878944,ReactionCustomEmoji(document_id=5375452661036358740),2,1
3459506,21,2025-01-08 12:00:03.876633,ReactionPaid(),1,1
3459515,22,2025-01-08 12:00:03.881577,❤,28,1
3459516,22,2025-01-08 12:00:03.882028,👍,17,1
3459518,22,2025-01-08 12:00:03.882935,ReactionCustomEmoji(document_id=5438193998562872816),3,1
3459517,22,2025-01-08 12:00:03.882477,ReactionCustomEmoji(document_id=5963012802833551179),8,1
3459514,22,2025-01-08 12:00:03.881096,ReactionPaid(),2,1
3459521,23,2025-01-08 12:00:03.885147,❤,5,1
3459520,23,2025-01-08 12:00:03.884697,👍,18,1
3459525,23,2025-01-08 12:00:03.887061,👏,1,1
3459522,23,2025-01-08 12:00:03.885606,🔥,4,1
3459524,23,2025-01-08 12:00:03.886576,ReactionCustomEmoji(document_id=5438193998562872816),3,1
3459523,23,2025-01-08 12:00:03.886068,ReactionCustomEmoji(document_id=5963012802833551179),4,1
3459519,23,2025-01-08 12:00:03.884225,ReactionPaid(),2,1
3459528,24,2025-01-08 12:00:03.889309,❤,12,1
3459531,24,2025-01-08 12:00:03.890639,🏆,3,1
3459529,24,2025-01-08 12:00:03.889748,👍,6,1
3459533,24,2025-01-08 12:00:03.891534,👏,1,1
3459527,24,2025-01-08 12:00:03.888846,🔥,70,1
3459530,24,2025-01-08 12:00:03.890200,ReactionCustomEmoji(document_id=5375452661036358740),6,1
3459532,24,2025-01-08 12:00:03.891077,ReactionCustomEmoji(document_id=5386399458932038755),2,1
3459526,24,2025-01-08 12:00:03.888359,ReactionPaid(),2,1
3459540,25,2025-01-08 12:00:03.895684,🤩,1,1
3459539,25,2025-01-08 12:00:03.895232,⚡,1,1
3459536,25,2025-01-08 12:00:03.893897,❤,9,1
3459537,25,2025-01-08 12:00:03.894350,🏆,8,1
3459535,25,2025-01-08 12:00:03.893419,👍,13,1
3459538,25,2025-01-08 12:00:03.894794,🔥,5,1
3459541,25,2025-01-08 12:00:03.896102,🦄,1,1
3459534,25,2025-01-08 12:00:03.892946,ReactionPaid(),1,1
3459543,26,2025-01-08 12:00:03.897752,❤,15,1
3459546,26,2025-01-08 12:00:03.899089,❤‍🔥,1,1
3459547,26,2025-01-08 12:00:03.899543,🏆,1,1
3459545,26,2025-01-08 12:00:03.898634,👍,1,1
3459544,26,2025-01-08 12:00:03.898206,🔥,11,1
3459549,26,2025-01-08 12:00:03.900405,🦄,1,1
3459548,26,2025-01-08 12:00:03.899960,🆒,1,1
3459550,26,2025-01-08 12:00:03.900863,ReactionCustomEmoji(document_id=5386399458932038755),1,1
3459542,26,2025-01-08 12:00:03.897308,ReactionPaid(),2,1
3459554,27,2025-01-08 12:00:03.903414,❤,6,1
3459553,27,2025-01-08 12:00:03.902927,👍,6,1
3459552,27,2025-01-08 12:00:03.902467,🔥,30,1
3459556,27,2025-01-08 12:00:03.904363,ReactionCustomEmoji(document_id=5375452661036358740),2,1
3459555,27,2025-01-08 12:00:03.903884,ReactionCustomEmoji(document_id=5386399458932038755),5,1
3459551,27,2025-01-08 12:00:03.901998,ReactionPaid(),2,1
3459560,28,2025-01-08 12:00:03.907360,❤,13,1
3459562,28,2025-01-08 12:00:03.908312,🏆,2,1
3459564,28,2025-01-08 12:00:03.909252,🐳,1,1
3459559,28,2025-01-08 12:00:03.906890,👍,24,1
3459561,28,2025-01-08 12:00:03.907840,🔥,4,1
3459566,28,2025-01-08 12:00:03.910178,🦄,1,1
3459565,28,2025-01-08 12:00:03.909712,🆒,1,1
3459563,28,2025-01-08 12:00:03.908776,ReactionCustomEmoji(document_id=5375452661036358740),2,1
3459558,28,2025-01-08 12:00:03.906422,ReactionCustomEmoji(document_id=5386399458932038755),39,1
3459557,28,2025-01-08 12:00:03.905920,ReactionPaid(),2,1
3459575,29,2025-01-08 12:00:03.915403,🤩,1,1
3459570,29,2025-01-08 12:00:03.913029,❤‍🔥,8,1
3459573,29,2025-01-08 12:00:03.914474,🏆,3,1
3459568,29,2025-01-08 12:00:03.912121,👍,93,1
3459574,29,2025-01-08 12:00:03.914938,👏,1,1
3459571,29,2025-01-08 12:00:03.913510,🔥,7,1
3459572,29,2025-01-08 12:00:03.913974,🦄,5,1
3459576,29,2025-01-08 12:00:03.915876,🆒,1,1
3459569,29,2025-01-08 12:00:03.912592,ReactionCustomEmoji(document_id=5415825426633202840),41,1
3459567,29,2025-01-08 12:00:03.911641,ReactionPaid(),2,1
3459582,30,2025-01-08 12:00:03.919732,❤,1,1
3459579,30,2025-01-08 12:00:03.918270,❤‍🔥,7,1
3459584,30,2025-01-08 12:00:03.920655,🎉,1,1
3459580,30,2025-01-08 12:00:03.918749,👍,6,1
3459583,30,2025-01-08 12:00:03.920193,👏,1,1
3459578,30,2025-01-08 12:00:03.917776,🔥,21,1
3459581,30,2025-01-08 12:00:03.919251,ReactionCustomEmoji(document_id=5364039794764552798),4,1
3459577,30,2025-01-08 12:00:03.917289,ReactionPaid(),8,1
3459588,31,2025-01-08 12:00:03.923225,🤯,7,1
3459593,31,2025-01-08 12:00:03.925522,❤,2,1
3459592,31,2025-01-08 12:00:03.925064,❤‍🔥,2,1
3459595,31,2025-01-08 12:00:03.926406,🐳,2,1
3459591,31,2025-01-08 12:00:03.924624,👍,3,1
3459590,31,2025-01-08 12:00:03.924150,💯,4,1
3459589,31,2025-01-08 12:00:03.923720,🔥,4,1
3459586,31,2025-01-08 12:00:03.922255,😢,63,1
3459594,31,2025-01-08 12:00:03.925958,🤡,2,1
3459587,31,2025-01-08 12:00:03.922745,ReactionCustomEmoji(document_id=5364212267766259211),29,1
3459585,31,2025-01-08 12:00:03.921774,ReactionPaid(),2,1
3459607,32,2025-01-08 12:00:03.932640,🤩,1,1
3459603,32,2025-01-08 12:00:03.930897,⚡,3,1
3459600,32,2025-01-08 12:00:03.929552,❤,12,1
3459606,32,2025-01-08 12:00:03.932201,❤‍🔥,2,1
3459598,32,2025-01-08 12:00:03.928617,🏆,43,1
3459601,32,2025-01-08 12:00:03.930005,🐳,5,1
3459597,32,2025-01-08 12:00:03.928131,👍,87,1
3459604,32,2025-01-08 12:00:03.931344,👏,3,1
3459602,32,2025-01-08 12:00:03.930453,💯,4,1
3459599,32,2025-01-08 12:00:03.929083,🔥,15,1
3459605,32,2025-01-08 12:00:03.931772,ReactionCustomEmoji(document_id=5384578263949515741),3,1
3459596,32,2025-01-08 12:00:03.927689,ReactionPaid(),3,1
3459612,33,2025-01-08 12:00:03.935761,🤩,2,1
3459613,33,2025-01-08 12:00:03.936205,⚡,1,1
3459610,33,2025-01-08 12:00:03.934842,❤‍🔥,5,1
3459614,33,2025-01-08 12:00:03.936649,👍,1,1
3459611,33,2025-01-08 12:00:03.935310,👏,3,1
3459609,33,2025-01-08 12:00:03.934388,ReactionCustomEmoji(document_id=5431776939465516694),23,1
3459608,33,2025-01-08 12:00:03.933910,ReactionPaid(),1,1
3459620,34,2025-01-08 12:00:03.939919,⚡,1,1
3459619,34,2025-01-08 12:00:03.939472,❤‍🔥,3,1
3459621,34,2025-01-08 12:00:03.940392,🏆,1,1
3459618,34,2025-01-08 12:00:03.939031,👍,4,1
3459616,34,2025-01-08 12:00:03.938142,🔥,23,1
3459617,34,2025-01-08 12:00:03.938603,ReactionCustomEmoji(document_id=5373334920036883705),6,1
3459615,34,2025-01-08 12:00:03.937700,ReactionPaid(),1,1
3459628,35,2025-01-08 12:00:03.944346,⚡,1,1
3459625,35,2025-01-08 12:00:03.943033,❤‍🔥,6,1
3459623,35,2025-01-08 12:00:03.942141,🏆,9,1
3459630,35,2025-01-08 12:00:03.945206,🐳,1,1
3459624,35,2025-01-08 12:00:03.942607,👍,6,1
3459629,35,2025-01-08 12:00:03.944782,👏,1,1
3459627,35,2025-01-08 12:00:03.943918,💯,2,1
3459626,35,2025-01-08 12:00:03.943474,🔥,6,1
3459622,35,2025-01-08 12:00:03.941698,ReactionCustomEmoji(document_id=5373334920036883705),26,1
3459640,36,2025-01-08 12:00:03.950240,🤩,1,1
3459639,36,2025-01-08 12:00:03.949808,⚡,1,1
3459635,36,2025-01-08 12:00:03.948031,❤,5,1
3459636,36,2025-01-08 12:00:03.948479,❤‍🔥,2,1
3459633,36,2025-01-08 12:00:03.947167,🏆,10,1
3459638,36,2025-01-08 12:00:03.949361,🐳,2,1
3459631,36,2025-01-08 12:00:03.946303,👍,63,1
3459637,36,2025-01-08 12:00:03.948920,👏,2,1
3459632,36,2025-01-08 12:00:03.946739,🔥,18,1
3459641,36,2025-01-08 12:00:03.950885,ReactionCustomEmoji(document_id=5386399458932038755),1,1
3459634,36,2025-01-08 12:00:03.947606,ReactionCustomEmoji(document_id=5963012802833551179),10,1
3459646,37,2025-01-08 12:00:03.954266,❤,3,1
3459644,37,2025-01-08 12:00:03.953094,❤‍🔥,6,1
3459647,37,2025-01-08 12:00:03.954704,🐳,3,1
3459643,37,2025-01-08 12:00:03.952653,👍,12,1
3459650,37,2025-01-08 12:00:03.956016,👏,1,1
3459648,37,2025-01-08 12:00:03.955140,💯,2,1
3459649,37,2025-01-08 12:00:03.955593,🔥,1,1
3459642,37,2025-01-08 12:00:03.952195,ReactionCustomEmoji(document_id=5386399458932038755),201,1
3459645,37,2025-01-08 12:00:03.953769,ReactionCustomEmoji(document_id=5963012802833551179),6,1
3459655,38,2025-01-08 12:00:03.959199,❤,9,1
3459657,38,2025-01-08 12:00:03.960072,❤‍🔥,1,1
3459659,38,2025-01-08 12:00:03.960942,🏆,1,1
3459658,38,2025-01-08 12:00:03.960524,🐳,1,1
3459653,38,2025-01-08 12:00:03.958325,👍,14,1
3459656,38,2025-01-08 12:00:03.959636,👏,2,1
3459654,38,2025-01-08 12:00:03.958760,🔥,11,1
3459651,38,2025-01-08 12:00:03.957415,ReactionCustomEmoji(document_id=5375452661036358740),76,1
3459652,38,2025-01-08 12:00:03.957877,ReactionCustomEmoji(document_id=5963012802833551179),23,1
3459661,39,2025-01-08 12:00:03.962572,❤,8,1
3459664,39,2025-01-08 12:00:03.963943,❤‍🔥,2,1
3459666,39,2025-01-08 12:00:03.965062,🐳,1,1
3459662,39,2025-01-08 12:00:03.963006,👍,6,1
3459665,39,2025-01-08 12:00:03.964464,💯,2,1
3459663,39,2025-01-08 12:00:03.963444,🔥,4,1
3459667,39,2025-01-08 12:00:03.965614,ReactionCustomEmoji(document_id=5375452661036358740),1,1
3459660,39,2025-01-08 12:00:03.962115,ReactionCustomEmoji(document_id=5963012802833551179),25,1
3459674,40,2025-01-08 12:00:03.969743,🤩,1,1
3459668,40,2025-01-08 12:00:03.967056,❤‍🔥,16,1
3459673,40,2025-01-08 12:00:03.969321,🎉,1,1
3459675,40,2025-01-08 12:00:03.970170,🏆,1,1
3459670,40,2025-01-08 12:00:03.967977,👍,6,1
3459669,40,2025-01-08 12:00:03.967540,🔥,8,1
3459672,40,2025-01-08 12:00:03.968899,ReactionCustomEmoji(document_id=5375452661036358740),4,1
3459671,40,2025-01-08 12:00:03.968459,ReactionCustomEmoji(document_id=5963012802833551179),5,1
3459680,41,2025-01-08 12:00:03.973875,🤩,1,1
3459676,41,2025-01-08 12:00:03.971533,❤‍🔥,29,1
3459683,41,2025-01-08 12:00:03.975195,🏆,1,1
3459681,41,2025-01-08 12:00:03.974325,🐳,1,1
3459677,41,2025-01-08 12:00:03.971978,👍,7,1
3459679,41,2025-01-08 12:00:03.973145,👏,1,1
3459682,41,2025-01-08 12:00:03.974766,💯,1,1
3459684,41,2025-01-08 12:00:03.975700,ReactionCustomEmoji(document_id=5375452661036358740),1,1
3459678,41,2025-01-08 12:00:03.972431,ReactionCustomEmoji(document_id=5963012802833551179),5,1
3459694,42,2025-01-08 12:00:03.981139,🤩,2,1
3459689,42,2025-01-08 12:00:03.978900,⚡,9,1
3459685,42,2025-01-08 12:00:03.977129,❤‍🔥,111,1
3459691,42,2025-01-08 12:00:03.979761,🎉,4,1
3459695,42,2025-01-08 12:00:03.981601,🏆,2,1
3459688,42,2025-01-08 12:00:03.978453,🐳,12,1
3459692,42,2025-01-08 12:00:03.980176,👍,3,1
3459693,42,2025-01-08 12:00:03.980692,👏,3,1
3459686,42,2025-01-08 12:00:03.977575,🔥,62,1
3459690,42,2025-01-08 12:00:03.979343,ReactionCustomEmoji(document_id=5375452661036358740),5,1
3459687,42,2025-01-08 12:00:03.978007,ReactionCustomEmoji(document_id=5963012802833551179),29,1
3459697,43,2025-01-08 12:00:03.983319,❤,6,1
3459701,43,2025-01-08 12:00:03.985056,🏆,1,1
3459698,43,2025-01-08 12:00:03.983756,👍,5,1
3459700,43,2025-01-08 12:00:03.984630,🔥,2,1
3459696,43,2025-01-08 12:00:03.982870,ReactionCustomEmoji(document_id=5375452661036358740),116,1
3459699,43,2025-01-08 12:00:03.984196,ReactionCustomEmoji(document_id=5384105916331202592),4,1
3459705,44,2025-01-08 12:00:03.987489,👍,1,1
3459702,44,2025-01-08 12:00:03.986166,🔥,9,1
3459704,44,2025-01-08 12:00:03.987070,ReactionCustomEmoji(document_id=5375452661036358740),4,1
3459703,44,2025-01-08 12:00:03.986636,ReactionCustomEmoji(document_id=5384105916331202592),6,1
3459706,45,2025-01-08 12:00:03.988545,❤,13,1
3459708,45,2025-01-08 12:00:03.989434,👍,3,1
3459709,45,2025-01-08 12:00:03.989882,ReactionCustomEmoji(document_id=5375452661036358740),3,1
3459707,45,2025-01-08 12:00:03.988987,ReactionCustomEmoji(document_id=5965442594681918706),6,1
3459710,46,2025-01-08 12:00:03.990979,👍,9,1
3459712,46,2025-01-08 12:00:03.991878,ReactionCustomEmoji(document_id=5375452661036358740),2,1
3459711,46,2025-01-08 12:00:03.991408,ReactionCustomEmoji(document_id=5965442594681918706),7,1
3459713,47,2025-01-08 12:00:03.992984,👍,7,1
3459714,47,2025-01-08 12:00:03.993453,🔥,6,1
3459715,47,2025-01-08 12:00:03.993904,ReactionCustomEmoji(document_id=5965442594681918706),3,1
3459716,48,2025-01-08 12:00:03.994956,🔥,16,1
3459718,48,2025-01-08 12:00:03.995804,ReactionCustomEmoji(document_id=5375452661036358740),2,1
3459717,48,2025-01-08 12:00:03.995369,ReactionCustomEmoji(document_id=5965442594681918706),4,1
3459721,49,2025-01-08 12:00:03.998137,❤,6,1
3459722,49,2025-01-08 12:00:03.998609,👍,3,1
3459720,49,2025-01-08 12:00:03.997706,🔥,16,1
3459723,49,2025-01-08 12:00:03.999047,ReactionCustomEmoji(document_id=5375452661036358740),2,1
3459719,49,2025-01-08 12:00:03.997250,ReactionCustomEmoji(document_id=5965442594681918706),21,1
3459727,50,2025-01-08 12:00:04.001703,❤,2,1
3459726,50,2025-01-08 12:00:04.001277,👍,9,1
3459725,50,2025-01-08 12:00:04.000839,🔥,14,1
3459728,50,2025-01-08 12:00:04.002128,ReactionCustomEmoji(document_id=5375452661036358740),2,1
3459724,50,2025-01-08 12:00:04.000384,ReactionCustomEmoji(document_id=5965442594681918706),23,1
3459730,51,2025-01-08 12:00:04.003652,❤,2,1
3459731,51,2025-01-08 12:00:04.004109,🔥,2,1
3459732,51,2025-01-08 12:00:04.004571,ReactionCustomEmoji(document_id=5206607081334906820),1,1
3459729,51,2025-01-08 12:00:04.003207,ReactionCustomEmoji(document_id=5965442594681918706),137,1
3459734,52,2025-01-08 12:00:04.006536,❤,5,1
3459737,52,2025-01-08 12:00:04.007847,👍,1,1
3459735,52,2025-01-08 12:00:04.006967,🔥,4,1
3459736,52,2025-01-08 12:00:04.007416,ReactionCustomEmoji(document_id=5206607081334906820),3,1
3459733,52,2025-01-08 12:00:04.006062,ReactionCustomEmoji(document_id=5965442594681918706),96,1
3459738,53,2025-01-08 12:00:04.008877,ReactionCustomEmoji(document_id=5460932315637095493),30,1
3459743,54,2025-01-08 12:00:04.011852,❤,1,1
3459742,54,2025-01-08 12:00:04.011393,👍,1,1
3459740,54,2025-01-08 12:00:04.010526,🔥,15,1
3459739,54,2025-01-08 12:00:04.010050,ReactionCustomEmoji(document_id=5460932315637095493),30,1
3459741,54,2025-01-08 12:00:04.010953,ReactionCustomEmoji(document_id=5963012802833551179),10,1
